URL	Label
n-europe.eu/glossary*	_cse_sps98skj394
hse.ru/news*	_cse_exclude_sps98skj394
ecsocman.hse.ru/*	_cse_sps98skj394
vasilievaa.narod.ru/*	_cse_sps98skj394
chaskor.ru/article*	_cse_sps98skj394
svoboda.org/a*	_cse_sps98skj394
files.kob.su/books*	_cse_sps98skj394
planeta.by/article*	_cse_sps98skj394
ria.ru/spravka*	_cse_sps98skj394
*.sklaviny.ru/*	_cse_sps98skj394
novayagazeta.ru/articles*	_cse_sps98skj394
history.milportal.ru/*	_cse_sps98skj394
urokiistorii.ru/article*	_cse_sps98skj394
istorja.ru/articles*	_cse_sps98skj394
nakanune.ru/articles*	_cse_sps98skj394
*.economy-ru.com/*	_cse_sps98skj394
dps.smrtlc.ru/*	_cse_sps98skj394
*.iphlib.ru/*	_cse_sps98skj394
*.wikireading.ru/*	_cse_sps98skj394
aif.ru/dontknows*	_cse_sps98skj394
radio.cz/ru/rubrika*	_cse_sps98skj394
*.economistua.com/*	_cse_sps98skj394
*.protivpytok.org/*	_cse_sps98skj394
ria.ru/revolution_spravka*	_cse_sps98skj394
katyn-books.ru/library*	_cse_sps98skj394
novpol.org/ru*	_cse_sps98skj394
olit.psu.ru/vestnik*	_cse_sps98skj394
*.carnegie.ru/*	_cse_sps98skj394
politstudies.ru/files*	_cse_sps98skj394
*.inion.ru/*	_cse_sps98skj394
sgu.ru/system/files_force*	_cse_sps98skj394
jsps.hse.ru/article/view*	_cse_sps98skj394
*.nbpublish.com/*	_cse_sps98skj394
politsocio.uapa.ru/ru*	_cse_sps98skj394
jour.isras.ru/upload*	_cse_sps98skj394
*.politeia.ru/*	_cse_sps98skj394
libkolch.ru/data*	_cse_sps98skj394
*.kinosozvezdie.ru/*	_cse_sps98skj394
*.metodolog.ru/*	_cse_sps98skj394
webstarco.narod.ru/*	_cse_sps98skj394
rb.ru/news*	_cse_exclude_sps98skj394
*.rb.ru/*	_cse_sps98skj394
iso.ru/ru/press-center/journal*	_cse_sps98skj394
foresight-journal.hse.ru/data*	_cse_sps98skj394
*.artrz.ru/*	_cse_sps98skj394
*.rusmuseumvrm.ru/*	_cse_sps98skj394
tg-m.ru/articles*	_cse_sps98skj394
*.yarwiki.ru/*	_cse_sps98skj394
medicinform.net/news*	_cse_exclude_sps98skj394
*.medicinform.net/*	_cse_sps98skj394
health.mail.ru/consultation*	_cse_sps98skj394
msupsyj.ru/pdf*	_cse_sps98skj394
allkriminal.ru/archives*	_cse_sps98skj394
serial-killers.ru/materials*	_cse_sps98skj394
xliby.ru/alternativnaja_medicina*	_cse_exclude_sps98skj394
xliby.ru/yezoterika*	_cse_exclude_sps98skj394
xliby.ru/hiromantija*	_cse_exclude_sps98skj394
*.xliby.ru/*	_cse_sps98skj394
*.med-explorer.ru/*	_cse_sps98skj394
pharmvestnik.ru/publs*	_cse_sps98skj394
*.sernam.ru/*	_cse_sps98skj394
istina.msu.ru/*	_cse_sps98skj394
iskunstvo.info/materials*	_cse_sps98skj394
kdvorik.ru/kks*	_cse_sps98skj394
myths.kulichki.net/enc*	_cse_sps98skj394
travel.niv.ru/journey/dictionary*	_cse_sps98skj394
mgl.ru/library*	_cse_sps98skj394
ellada.spb.ru/*	_cse_sps98skj394
historystudies.msu.ru/*	_cse_sps98skj394
libarch.nmu.org.ua/*	_cse_sps98skj394
argolis-yacht.ru/School/*	_cse_sps98skj394
*.shipdesign.ru/*	_cse_sps98skj394
lib.ssga.ru/*	_cse_sps98skj394
forum.inosmi.ru/*	_cse_exclude_sps98skj394
rb.ru/longread*	_cse_sps98skj394
*.labome.ru/*	_cse_sps98skj394
memoirs.ru/rarhtml*	_cse_sps98skj394
ushmm.org/wlc/ru*	_cse_sps98skj394
docs.cntd.ru/document*	_cse_sps98skj394
elpub.wdcb.ru/journals/rjes/rus*	_cse_sps98skj394
*.igpi.ru/*	_cse_sps98skj394
scientificrussia.ru/interviews*	_cse_sps98skj394
scientificrussia.ru/lectures*	_cse_sps98skj394
scientificrussia.ru/articles*	_cse_sps98skj394
commons.com.ua/ru*	_cse_sps98skj394
ras.ru/FStorage*	_cse_sps98skj394
bionet.nsc.ru/*	_cse_sps98skj394
library.spbu.ru/rus/*	_cse_sps98skj394
jour.vsu.ru/edition/journals*	_cse_sps98skj394
vegetables.su/jour/article*	_cse_sps98skj394
sostav.ru/publication*	_cse_sps98skj394
*.e-heritage.ru/*	_cse_sps98skj394
journals.tsu.ru/*	_cse_sps98skj394
kronk.spb.ru/library*	_cse_sps98skj394
genling.ru/books*	_cse_sps98skj394
msu.ru/bibl*	_cse_sps98skj394
*.annales.info/*	_cse_sps98skj394
orient.rsl.ru/ru*	_cse_sps98skj394
russian_thai_dic.academic.ru/*	_cse_exclude_sps98skj394
opentextnn.ru/news*	_cse_exclude_sps98skj394
*.opentextnn.ru/*	_cse_sps98skj394
indostan.ru/biblioteka*	_cse_sps98skj394
elib.uraic.ru/*	_cse_sps98skj394
ilib.mccme.ru/*	_cse_sps98skj394
intelros.ru/readroom*	_cse_sps98skj394
lanzheron.od.ua/files/*	_cse_sps98skj394
iramn.ru/journal*	_cse_sps98skj394
bonistikaweb.ru/unikum*	_cse_sps98skj394
lib.pushkinskijdom.ru/*	_cse_sps98skj394
istpravda.ru/news*	_cse_exclude_sps98skj394
*.istpravda.ru/*	_cse_sps98skj394
sergeyhry.narod.ru/*	_cse_sps98skj394
*.ipdn.ru/*	_cse_sps98skj394
herba.msu.ru/*books	_cse_sps98skj394
ru.wikisource.org/wiki/%D0%91%D0%BE%D1%82%D0%B0%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9_%D1%81%D0%BB%D0%BE%D0%B2%D0%B0%D1%80%D1%8C_(%D0%90%D0%BD%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE%D0%B2)*	_cse_sps98skj394
tsitologiya.cytspb.rssi.ru/*	_cse_sps98skj394
*.allmonarchs.net/*	_cse_sps98skj394
nsc.ru/history*	_cse_sps98skj394
goldmustang.ru/magazine*	_cse_sps98skj394
eti.su/articles*	_cse_sps98skj394
psylib.org.ua/books*	_cse_sps98skj394
archeologia.ru/Library*	_cse_sps98skj394
ufn.ru/ru/articles*	_cse_sps98skj394
fptl.ru/biblioteka*	_cse_sps98skj394
combustiolog.ru/journal*	_cse_sps98skj394
*.privateers.ru/*	_cse_sps98skj394
*.y-savinskiy.ru/*	_cse_sps98skj394
elib.biblioatom.ru/*	_cse_sps98skj394
*.ec-dejavu.ru/*	_cse_sps98skj394
lib.kantiana.ru/*	_cse_sps98skj394
journals.kantiana.ru/*	_cse_sps98skj394
www-bcf.usc.edu/*	_cse_sps98skj394
elar.urfu.ru/*	_cse_sps98skj394
book.ivran.ru/*	_cse_sps98skj394
epizodsspace.airbase.ru/bibl*	_cse_sps98skj394
*.philosophy.ru/*	_cse_sps98skj394
*.rusarch.ru/*	_cse_sps98skj394
publishing-vak.ru/file*	_cse_sps98skj394
hse.ru/data*	_cse_sps98skj394
wsyakayawsyachina.narod.ru/*	_cse_sps98skj394
impressionnisme.narod.ru/*	_cse_sps98skj394
stu.alnam.ru/*	_cse_sps98skj394
gallery.facets.ru/*	_cse_sps98skj394
*.hpsy.ru/*	_cse_sps98skj394
cnit.ssau.ru/*	_cse_sps98skj394
*.accel.ru/*	_cse_sps98skj394
ens.tpu.ru/*	_cse_sps98skj394
*.cliodynamics.ru/*	_cse_sps98skj394
*.sportfiction.ru/*	_cse_sps98skj394
on-island.net/History*	_cse_sps98skj394
lib.ideafix.co/rus*	_cse_sps98skj394
*.infoliolib.info/*	_cse_sps98skj394
*.1000dokumente.de/*	_cse_sps98skj394
knmau.com.ua/*	_cse_sps98skj394
100.histrf.ru/*	_cse_sps98skj394
history-gatchina.ru/article*	_cse_sps98skj394
reenactor.ru/ARH*	_cse_sps98skj394
voskres.ru/literature/critics*	_cse_sps98skj394
egpu.ru/lib*	_cse_sps98skj394
museum.ru/museum*	_cse_sps98skj394
football.ua/life-principles/*	_cse_sps98skj394
stu.sernam.ru/*	_cse_sps98skj394
niknas.hop.ru/4dost*	_cse_sps98skj394
tvkultura.ru/video*	_cse_sps98skj394
nsu.ru/classics*	_cse_sps98skj394
*.teatips.ru/*threads	_cse_exclude_sps98skj394
*.teatips.ru/*	_cse_sps98skj394
physchem.chimfak.rsu.ru/Source*	_cse_sps98skj394
*.vilavi.ru/*	_cse_sps98skj394
sports.ru/tribuna/blogs/sw18london*	_cse_sps98skj394
sno.pro1.ru/lib*	_cse_sps98skj394
*.nts-lib.ru/*	_cse_sps98skj394
psylib.ukrweb.net/books*	_cse_sps98skj394
*.world-art.ru/*	_cse_sps98skj394
*.vbuddisme.ru/*	_cse_sps98skj394
sensusnovus.ru/analytics*	_cse_sps98skj394
*.egypt-history.ru/*	_cse_sps98skj394
old.kpfu.ru/*	_cse_sps98skj394
*.atheism.ru/*	_cse_sps98skj394
independent-academy.net/science/library*	_cse_sps98skj394
*.guitarmag.net/*	_cse_sps98skj394
*.inosmi.ru/*	_cse_sps98skj394
delta-grup.ru/bibliot*	_cse_sps98skj394
vasmer.lexicography.online/*	_cse_sps98skj394
*.lexicography.online/*	_cse_sps98skj394
ru.scribd.com/document*	_cse_sps98skj394
intellekt-izdanie.osu.ru/*	_cse_sps98skj394
eg-online.ru/article*	_cse_sps98skj394
*.elibrary.lt/*	_cse_sps98skj394
*.arheologija.ru/*	_cse_sps98skj394
*.svpressa.ru/*article	_cse_sps98skj394
*.kulturologia.ru/*	_cse_sps98skj394
kulturologia.ru/news*	_cse_exclude_sps98skj394
w.histrf.ru/*	_cse_sps98skj394
avto-32.ru/articles*	_cse_sps98skj394
historic.ru/news*	_cse_exclude_sps98skj394
*.anfiz.ru/*	_cse_sps98skj394
army.armor.kiev.ua/*	_cse_sps98skj394
art.1september.ru/*	_cse_sps98skj394
arni.petrsu.ru/*	_cse_sps98skj394
eurasian-advocacy.ru/istoricheskij-opyt*	_cse_sps98skj394
*.naked-science.ru/*	_cse_sps98skj394
esseclub.narod.ru/*	_cse_sps98skj394
*.physiclib.ru/*	_cse_sps98skj394
*.sokratlib.ru/*	_cse_sps98skj394
*.chemlib.ru/*	_cse_sps98skj394
*.ecologylib.ru/*	_cse_sps98skj394
*.economics-lib.ru/*	_cse_sps98skj394
*.managementlib.ru/*	_cse_sps98skj394
*.scienceoflaw.ru/*	_cse_sps98skj394
*.istoriya-kino.ru/*	_cse_sps98skj394
*.istoriya-teatra.ru/*	_cse_sps98skj394
*.kompozitor.su/*	_cse_sps98skj394
*.dancelib.ru/*	_cse_sps98skj394
*.easy-wedding.ru/*	_cse_sps98skj394
*.pedagogic.ru/*	_cse_sps98skj394
*.izbakurnog.ru/*	_cse_sps98skj394
*.psychologylib.ru/*	_cse_sps98skj394
*.heshe.ru/*	_cse_sps98skj394
*.animalialib.ru/*	_cse_sps98skj394
*.konevodstvo.su/*	_cse_sps98skj394
*.kinlib.ru/*	_cse_sps98skj394
wine.historic.ru/*	_cse_sps98skj394
*.motorzlib.ru/*	_cse_sps98skj394
*.fly-history.ru/*	_cse_sps98skj394
*.korabelu.ru/*	_cse_sps98skj394
*.redkayakniga.ru/*	_cse_sps98skj394
*.genling.ru/*	_cse_sps98skj394
*.apchekhov.ru/*	_cse_sps98skj394
myths.kulichki.ru/*	_cse_sps98skj394
*.mathemlib.ru/*	_cse_sps98skj394
*.sohmet.ru/*	_cse_sps98skj394
*.massagelib.ru/*	_cse_sps98skj394
*.bani-i-sauni.ru/*	_cse_sps98skj394
*.pharmacologylib.ru/*	_cse_sps98skj394
*.roghdenierebenka.ru/*	_cse_sps98skj394
*.fashionlib.ru/*	_cse_sps98skj394
*.rasti-kosa.ru/*	_cse_sps98skj394
*.ornithology.su/*	_cse_sps98skj394
*.aqualib.ru/*	_cse_sps98skj394
*.aquariumlib.ru/*	_cse_sps98skj394
*.mur-r.ru/*	_cse_sps98skj394
*.herpeton.ru/*	_cse_sps98skj394
*.insectalib.ru/*	_cse_sps98skj394
*.butterflylib.ru/*	_cse_sps98skj394
*.informaticslib.ru/*	_cse_sps98skj394
*.roboticslib.ru/*	_cse_sps98skj394
*.iznedr.ru/*	_cse_sps98skj394
*.rezchiku.ru/*	_cse_sps98skj394
*.okeramike.ru/*	_cse_sps98skj394
*.splesti.ru/*	_cse_sps98skj394
*.ogeraldike.ru/*	_cse_sps98skj394
*.ist-obr.ru/*	_cse_sps98skj394
*.xix-vek.ru/*	_cse_sps98skj394
*.weapons-world.ru/*	_cse_sps98skj394
*.historik.ru/*	_cse_sps98skj394
*.vsemonetki.ru/*	_cse_sps98skj394
*.konservirovanie.su/*	_cse_sps98skj394
*.uyut-v-dome.ru/*	_cse_sps98skj394
*.townevolution.ru/*	_cse_sps98skj394
*.12apr.su/*	_cse_sps98skj394
*.adeva.ru/*	_cse_sps98skj394
*.animalkingdom.su/*	_cse_sps98skj394
*.biologylib.ru/*	_cse_sps98skj394
*.plantlife.ru/*	_cse_sps98skj394
*.cvetovodstvo.su/*	_cse_sps98skj394
*.dendrology.ru/*	_cse_sps98skj394
*.gribochek.su/*	_cse_sps98skj394
*.berrylib.ru/*	_cse_sps98skj394
*.flowerlib.ru/*	_cse_sps98skj394
*.volimo.ru/*	_cse_sps98skj394
*.geography.su/*	_cse_sps98skj394
*.paleontologylib.ru/*	_cse_sps98skj394
*.speleologu.ru/*	_cse_sps98skj394
*.rostov-region.ru/*	_cse_sps98skj394
*.usa-history.ru/*	_cse_sps98skj394
*.antarctic.su/*	_cse_sps98skj394
*.underwater.su/*	_cse_sps98skj394
sculpture.artyx.ru/*	_cse_sps98skj394
*.musike.ru/*	_cse_sps98skj394
musike.ru/news*	_cse_exclude_sps98skj394
zpu-journal.ru/news*	_cse_exclude_sps98skj394
*.zpu-journal.ru/*	_cse_sps98skj394
*.vsemedali.ru/*	_cse_sps98skj394
*.gefter.ru/*	_cse_sps98skj394
*.bratishka.ru/*	_cse_sps98skj394
*.artyx.ru/*	_cse_sps98skj394
*.archvestnik.ru/*	_cse_sps98skj394
*.historylib.org/*	_cse_sps98skj394
ovoschevodstvo.com/journal*	_cse_sps98skj394
*.lib.sale/*	_cse_sps98skj394
museums.artyx.ru/*	_cse_sps98skj394
animal.geoman.ru/	_cse_sps98skj394
historic.ru/books	_cse_sps98skj394
dancelib.ru/books	_cse_sps98skj394
orse.ulver.com/articles	_cse_sps98skj394
usa-history.ru/	_cse_sps98skj394
svprim.ru/	_cse_sps98skj394
edukids.narod.ru/	_cse_sps98skj394
dushenko.ru/	_cse_sps98skj394
scepsis.net/	_cse_sps98skj394
litena.ru/literaturovedenie/	_cse_sps98skj394
newacropolis.ru/magazines	_cse_sps98skj394
booksite.ru/fulltext	_cse_sps98skj394
delphis.ru/journal/article	_cse_sps98skj394
www.pravo.vuzlib.su/*	_cse_sps98skj394
*.scask.ru/*	_cse_sps98skj394
iphlib.ru/greenstone3/library/*	_cse_sps98skj394
*.socionauki.ru/*	_cse_sps98skj394
*.history-illustrated.ru/*	_cse_sps98skj394
*.historic.ru/*	_cse_sps98skj394
renaissance.rchgi.spb.ru/*	_cse_sps98skj394
psy.1september.ru/*	_cse_sps98skj394
sovjiv.ru/painters*	_cse_sps98skj394
*.sport-history.ru/*	_cse_sps98skj394
gramota.ru/biblio*	_cse_sps98skj394
*.mediascope.ru/*	_cse_sps98skj394
prlib.ru/afisha*	_cse_exclude_sps98skj394
prlib.ru/news*	_cse_exclude_sps98skj394
*.prlib.ru/*	_cse_sps98skj394
*.ceninauku.ru/*	_cse_sps98skj394
*.ethnomuseum.ru/*	_cse_sps98skj394
*.army-news.ru/*	_cse_sps98skj394
gruzovikpress.ru/article*	_cse_sps98skj394
chemport.ru/data/chemipedia*	_cse_sps98skj394
zampolit.com/dossier*	_cse_sps98skj394
stroi.mos.ru/builder_science/*	_cse_sps98skj394
asaf-today.ru/ru/arkhiv*	_cse_sps98skj394
inafran.ru/sites/default/files*	_cse_sps98skj394
*.archipelag.ru/*	_cse_sps98skj394
cdn.scipeople.com/materials*	_cse_sps98skj394
*.sikhism.ru/*slovar	_cse_sps98skj394
*.memoirs.ru/*	_cse_sps98skj394
aif.ru/culture/person/*	_cse_sps98skj394
beloedelo.ru/researches/article*	_cse_sps98skj394
fraza.ua/analitics/*	_cse_sps98skj394
alpklubspb.ru/ass/*	_cse_sps98skj394
ruskline.ru/analitika*	_cse_sps98skj394
window.edu.ru/news/*	_cse_sps98skj394
window.edu.ru/*	_cse_sps98skj394
utro.ru/articles*	_cse_sps98skj394
*.r-kosmos.ru/*	_cse_sps98skj394
*.phisci.ru/*	_cse_sps98skj394
domgogolya.ru/science*	_cse_sps98skj394
astro-cabinet.ru/news*	_cse_exclude_sps98skj394
*.astro-cabinet.ru/*	_cse_sps98skj394
kavkaz-uzel.eu/articles/*	_cse_sps98skj394
*.nplit.ru/*	_cse_sps98skj394
topwar.ru/user*	_cse_exclude_sps98skj394
sovsekretno.ru/articles*	_cse_sps98skj394
fhr.ru/history*	_cse_sps98skj394
*.jhist.org/*	_cse_sps98skj394
*.e-reading.club/*	_cse_sps98skj394
*.gumer.info/*	_cse_sps98skj394
*.bmsi.ru/*	_cse_sps98skj394
ria.ru/p_spravki*	_cse_sps98skj394
nntu.nnov.ru/RUS*	_cse_sps98skj394
rusteam.permian.ru/*	_cse_sps98skj394
*.portalus.ru/*	_cse_sps98skj394
*.isaran.ru/*	_cse_sps98skj394
nvo.ng.ru/history/*	_cse_sps98skj394
mb-soft.com/believe/*	_cse_sps98skj394
hist.msu.ru/ER/*	_cse_sps98skj394
xxl3.ru/kadeti*	_cse_sps98skj394
*.crimlib.info/*	_cse_sps98skj394
imyerevan.com/ru/culture*	_cse_sps98skj394
imyerevan.com/ru/society*	_cse_sps98skj394
buhgalteria.ru/article*	_cse_sps98skj394
edu.tatar.ru/upload*	_cse_sps98skj394
aif.ru/health*	_cse_sps98skj394
bratishka.ru/zal*	_cse_sps98skj394
bratishka.ru/archiv*	_cse_sps98skj394
lpgenerator.ru/blog*	_cse_sps98skj394
stoletie.ru/tekuschiiy_moment*	_cse_exclude_sps98skj394
stoletie.ru/fotoreportazh*	_cse_exclude_sps98skj394
stoletie.ru/na_pervuiu_polosu*	_cse_exclude_sps98skj394
*.stoletie.ru/*	_cse_sps98skj394
cfc.rusarchives.ru/*	_cse_sps98skj394
*.agitclub.ru/*	_cse_sps98skj394
pa-journal.ranepa.ru/news*	_cse_exclude_sps98skj394
pa-journal.ranepa.ru/*	_cse_sps98skj394
vivovoco.astronet.ru/*	_cse_sps98skj394
*.mednovosti.by/*	_cse_sps98skj394
*.frontender.info/*	_cse_sps98skj394
scientific_en_ru.academic.ru/*	_cse_exclude_sps98skj394
textile_dic_en_ru.academic.ru/*	_cse_exclude_sps98skj394
citkit.ru/articles*	_cse_sps98skj394
adm-lib.ru/books*	_cse_sps98skj394
isras.ru/files*	_cse_sps98skj394
rus-linux.net/forum*	_cse_exclude_sps98skj394
*.rus-linux.net/*	_cse_sps98skj394
*.simposium.ru/*	_cse_sps98skj394
ruthenia.ru/mints*	_cse_sps98skj394
ruthenia.ru/document*	_cse_sps98skj394
ruthenia.ru/lotman*	_cse_sps98skj394
militera.lib.ru/*	_cse_sps98skj394
*.mosenc.ru/*	_cse_sps98skj394
lib.rin.ru/doc*	_cse_sps98skj394
topos.ru/article/poeziya*	_cse_exclude_sps98skj394
topos.ru/article/proza*	_cse_exclude_sps98skj394
topos.ru/article*	_cse_sps98skj394
*.islamist.ru/*	_cse_sps98skj394
dancelib.ru/books*	_cse_sps98skj394
*.pro-ballet.ru/*	_cse_sps98skj394
*.rushist.com/*	_cse_sps98skj394
read.virmk.ru/*	_cse_sps98skj394
window.edu.ru/catalog/*	_cse_sps98skj394
historic.ru/history*	_cse_sps98skj394
historic.ru/books*	_cse_sps98skj394
*.religiocivilis.ru/*	_cse_sps98skj394
metallurgu.ru/books*	_cse_sps98skj394
*.biograph.ru/*	_cse_sps98skj394
rumafia.com/ru/dosje*	_cse_sps98skj394
*.pro-tank.ru/*	_cse_sps98skj394
*.indiansworld.org/*	_cse_sps98skj394
rzd-expo.ru/history*	_cse_sps98skj394
economics-lib.ru/books*	_cse_sps98skj394
lib.sstu.ru/open*	_cse_sps98skj394
railway-transport.ru/books/*	_cse_sps98skj394
*.mifenc.ru/*	_cse_sps98skj394
*.antibiotic.ru/*news	_cse_exclude_sps98skj394
*.antibiotic.ru/*modules	_cse_exclude_sps98skj394
*.antibiotic.ru/*	_cse_sps98skj394
licey.net/free*	_cse_sps98skj394
triz.org.ua/*	_cse_sps98skj394
*.histrf.ru/*	_cse_sps98skj394
hi-edu.ru/e-book*	_cse_sps98skj394
*.nnre.ru/*	_cse_sps98skj394
ulfdalir.ru/literature*	_cse_sps98skj394
*.zhurnalko.net/*	_cse_sps98skj394
rmj.ru/articles*	_cse_sps98skj394
*.bigenc.ru/*	_cse_sps98skj394
abc.vvsu.ru/books*	_cse_sps98skj394
*.slovonline.ru/*el_perevod	_cse_exclude_sps98skj394
russian_kumyk.academic.ru/*	_cse_exclude_sps98skj394
dic.academic.ru/dic.nsf/fre_rus*	_cse_exclude_sps98skj394
netlib.narod.ru/*	_cse_sps98skj394
chitaem-vmeste.ru/news*	_cse_exclude_sps98skj394
*.chitaem-vmeste.ru/*	_cse_sps98skj394
neuronews.com.ua/*	_cse_sps98skj394
*.cyclosport.ru/*	_cse_sps98skj394
nvspb.ru/stories*	_cse_sps98skj394
*.advgazeta.ru/*	_cse_sps98skj394
t-pacient.ru/wp-content*	_cse_sps98skj394
t-pacient.ru/PDF*	_cse_sps98skj394
medweb.ru/forum*	_cse_exclude_sps98skj394
*.medweb.ru/*	_cse_sps98skj394
apn.ru/publications*	_cse_sps98skj394
*.iliassov.info/*	_cse_sps98skj394
psyfactor.org/lib*	_cse_sps98skj394
*.old-punctum.ru/*	_cse_sps98skj394
*.maths.ru/*	_cse_sps98skj394
kulichki.com/moshkow/DIC*	_cse_sps98skj394
sports.ru/tribuna/blogs/youth*	_cse_sps98skj394
sports.ru/tribuna/blogs/ugolok/*	_cse_sps98skj394
sports.ru/tribuna/blogs/sparks*	_cse_sps98skj394
rusgram.narod.ru/*	_cse_sps98skj394
mech.math.msu.su/*	_cse_sps98skj394
*.ippd.ru/*download	_cse_sps98skj394
*.xpomo.com/*	_cse_sps98skj394
edc.tversu.ru/f/ff/spec*	_cse_sps98skj394
urzona.ru/component/consultations/question*	_cse_sps98skj394
svem.ru/experts*	_cse_exclude_sps98skj394
*.svem.ru/*	_cse_sps98skj394
pravoved.ru/question*	_cse_sps98skj394
pravoved.ru/blog*	_cse_sps98skj394
*.halapsis.net/*	_cse_sps98skj394
williamspublishing.com/PDF*	_cse_sps98skj394
*.npar.ru/*vypusk	_cse_sps98skj394
*.lechaim.ru/*	_cse_sps98skj394
kvir.ru/articles*	_cse_sps98skj394
asiarussia.ru/persons*	_cse_sps98skj394
asiarussia.ru/articles*	_cse_sps98skj394
sports.ru/tribuna/blogs/nbagreats*	_cse_sps98skj394
*.relga.ru/*	_cse_sps98skj394
*.arzamas.academy/*	_cse_sps98skj394
*.history-paradox.ru/*	_cse_sps98skj394
*.kuprienko.info/*	_cse_sps98skj394
*.ec-dejavu.net/*	_cse_sps98skj394
innovatory.narod.ru/*	_cse_sps98skj394
lvrach.ru/news*	_cse_exclude_sps98skj394
*.lvrach.ru/*	_cse_sps98skj394
*.hbr-russia.ru/*	_cse_sps98skj394
*.cyclowiki.org/*%D0%A3%D1%87%D0%B0%D1%81%D1%82%D0%BD%D0%B8%D0%BA	_cse_exclude_sps98skj394
rockcor.ru/litsection*	_cse_exclude_sps98skj394
heavymusic.ru/conreview*	_cse_exclude_sps98skj394
headbanger.ru/labelnews*	_cse_exclude_sps98skj394
apelzin.ru/blog*	_cse_exclude_sps98skj394
inrock.ru/interviews*	_cse_sps98skj394
inrock.ru/files*	_cse_sps98skj394
vietnamese_russian_new.academic.ru/*	_cse_exclude_sps98skj394
psychologies.ru/forum*	_cse_exclude_sps98skj394
music.com.ua/interviews*	_cse_sps98skj394
music.com.ua/dict*	_cse_sps98skj394
music.com.ua/analitics*	_cse_sps98skj394
fcior.edu.ru/card*	_cse_sps98skj394
tele.ru/billboard*	_cse_exclude_sps98skj394
tele.ru/news*	_cse_exclude_sps98skj394
*.tele.ru/*	_cse_sps98skj394
edu.ru/*news.asp	_cse_exclude_sps98skj394
language.edu.ru/*	_cse_sps98skj394
audiomusic-hifi.ru/wp-content*	_cse_sps98skj394
*.muzklondike.ru/*vkladka	_cse_exclude_sps98skj394
*.muzklondike.ru/*pdf	_cse_sps98skj394
*.gif.ru/*	_cse_sps98skj394
gif.ru/themes*	_cse_exclude_sps98skj394
*.idance.ru/*afisha	_cse_exclude_sps98skj394
totalwars.ru/index.php/total-war-history*	_cse_sps98skj394
kinomyvi.tv/article*	_cse_sps98skj394
gameway.com.ua/analytics*	_cse_sps98skj394
inspectorspacetime.ru/news/*	_cse_exclude_sps98skj394
inspectorspacetime.ru/calendar*	_cse_exclude_sps98skj394
*.inspectorspacetime.ru/*	_cse_sps98skj394
disgustingmen.com/nauka*	_cse_exclude_sps98skj394
*.disgustingmen.com/*	_cse_sps98skj394
disgustingmen.com/blog*	_cse_exclude_sps98skj394
*.nim.ru/*prevyu	_cse_exclude_sps98skj394
israquarium.co.il/Plants*	_cse_exclude_sps98skj394
israquarium.co.il/forum*	_cse_exclude_sps98skj394
israquarium.co.il/Fish*	_cse_exclude_sps98skj394
israquarium.co.il/*	_cse_sps98skj394
indem.ru/PUBLICATII*	_cse_sps98skj394
strategy-spb.ru/portal/files*	_cse_sps98skj394
slovonline.ru/slovar_el_fonetic*	_cse_exclude_sps98skj394
electoralgeography.com/docs*	_cse_sps98skj394
*.politstudy.info/*	_cse_sps98skj394
emag.iis.ru/arc*	_cse_sps98skj394
*.politstudies.ru/*files	_cse_sps98skj394
*.politex.info/*	_cse_sps98skj394
*.hij.ru/*	_cse_sps98skj394
*.pereplet.ru/*	_cse_sps98skj394
*.russkayarech.ru/*	_cse_sps98skj394
*.etudes.ru/*	_cse_sps98skj394
*.kvantik.com/*	_cse_sps98skj394
kvant.ras.ru/*	_cse_sps98skj394
ras.ru/publishing/rasherald*	_cse_sps98skj394
khpi-iip.mipk.kharkiv.edu/library*	_cse_sps98skj394
web-analitik.info/magazine/download*	_cse_sps98skj394
etymolog.ruslang.ru/*	_cse_sps98skj394
*.bupik.ru/*	_cse_sps98skj394
bkrim.ru/files*	_cse_sps98skj394
pt.journal.kh.ua/*	_cse_sps98skj394
pop-politics.today/media/files*	_cse_sps98skj394
left.ru/bib*	_cse_sps98skj394
rpw.ru/lib*	_cse_sps98skj394
live.cnews.ru/*	_cse_exclude_sps98skj394
three_ds_max.academic.ru/*	_cse_exclude_sps98skj394
virt.cnews.ru/*	_cse_exclude_sps98skj394
board.buddhist.ru/*	_cse_exclude_sps98skj394
fujitsu.cnews.ru/*	_cse_exclude_sps98skj394
storagenews.ru/*.pdf	_cse_sps98skj394
academic.ru/dic.nsf/rus_eng_biology*	_cse_exclude_sps98skj394
*.rlsnet.ru/*prep_index	_cse_exclude_sps98skj394
*.rlsnet.ru/*pcr_tn	_cse_exclude_sps98skj394
tex.uniyar.ac.ru/*	_cse_sps98skj394
argolis-yacht.ru/School*	_cse_sps98skj394
*.pcabc.ru/*	_cse_sps98skj394
*.zooinform.ru/*exhibitions	_cse_exclude_sps98skj394
*.zooinform.ru/*events	_cse_exclude_sps98skj394
*.zooinform.ru/*pitomniki	_cse_exclude_sps98skj394
*.zooinform.ru/*kotomania	_cse_exclude_sps98skj394
*.zooinform.ru/*blago	_cse_exclude_sps98skj394
